url,date,title,changes,file_name
http://git.savannah.gnu.org/cgit/make.git/commit/?id=49cc211819851b76c58fb37eeb579bd88a5ac65a,16 Jan 2012,"Create a new internal interface for defining new make functions. This
 allows us to create new functions without changing function.c. You still have
 to modify the GNU make code (for now) though: this is simply a preliminary
 step to possibly allowing make to load modules.

Modify the Guile integration to use this method rather than ifdefs
in function.c.",86,data/crawl/make/patch_93.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=3f6bb04e75e5a02f23339c9d4bec99b22d430803,16 Jan 2012,"Update copyright notices.
",423,data/crawl/make/patch_94.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=c992c4d80f51540699f33fed067caf6b7c38df79,15 Jan 2012,"Add GNU Guile as an optional embedded scripting language for make.

On configure-enabled systems, configure will detect Guile installed
(using pkg-config, which is how GNU Guile is distributed) and enable
it if so.

On all non-configure-enabled systems, currently, the default is for
Guile support to be disabled.",1360,data/crawl/make/patch_95.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=dc2a6ceb81730c25c0beec1f13994b9710767ee1,15 Nov 2011,"Enable jobserver on W32 when using configure. Some W32 cleanups: see
 Savannah bug #34830 Forgot to modify the config.h.W32.template file for
 jobserver support.
",51,data/crawl/make/patch_96.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=63888b91f62a9c126c1cfa61ec3ffac35a6a36f1,14 Nov 2011,"Support jobserver capability on Windows systems. Implementation
 contributed by Troy Runkel <Troy.Runkel@mathworks.com>
",325,data/crawl/make/patch_97.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=a81ee5209b97564ce9c2d87f8842c3473fd72490,2 May 2011,"Avoid invoking glob() unless the filename has potential globbing
 characters in it, for performance improvements.
",64,data/crawl/make/patch_98.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=b34438bee83ee906a23b881f257e684a0993b9b1,18 Apr 2011,"Add new feature: != shell assignment for portability with BSD make.
 Feature submitted by David Wheeler.
",230,data/crawl/make/patch_99.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=1454a04f81708850353dbdc0807a099c5aaab55b,21 Feb 2011,"* Fixups to the make man page * Minor syntax cleanups in the manual *
 In non-maintainer mode set NDEBUG to disable assert() * Performance
 improvements in strcache:     Build Info			1000	2000
 4000     3.82 -g			2.61s	8.85s	33.52s     3.82 -O2
 		1.90s	7.62s	27.82s     New -g (with asserts)	1.03s
 2.31s	5.79s     New -O2 (no asserts)	0.65s	1.50s	3.52s
",433,data/crawl/make/patch_100.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=391456aad790172c3cbbceb5544dd785c0e60a99,6 Nov 2010,"Improve backslash/newline handling to adhere to POSIX requirements.
",390,data/crawl/make/patch_101.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=a86d1693bac05e04f90a2ee3c4fa3547c788377c,29 Aug 2010,"Bump the version to 3.82.90. Fix some doc bugs. Implement the --trace
 flag. Show filename/linenumber on error.
",248,data/crawl/make/patch_102.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fba20a776da6d4a36db21d9b21e9e937bef00ac3,19 Jul 2010,"- Many fixup patches from Savannah. - Fix the test suite on Solaris
 (from Boris) - Update the manual for .ONESHELL
",406,data/crawl/make/patch_103.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=c78b7265bd1ee374a5e515d79448d0e3452b5ede,5 Jul 2010,"Fixups for warnings on Windows (esp 64bit).
",142,data/crawl/make/patch_104.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=b6f45ddc5301b7d7f6472e38a475716ff1414186,16 Nov 2009,"Add VMS enhancements from Hartmut Becker.
",343,data/crawl/make/patch_105.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=4e51b6d9a4eb7eef2272551d55d8abaadd5f01e3,25 Oct 2009,"New command line option:  --eval=STRING will cause STRING to be
 evaluated as a makefile statement before the first makefile is read.
",225,data/crawl/make/patch_106.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=4254e88cfa7704ea4a55d94a9aee5b19b081b3db,6 Oct 2009,"Implement the new undefine directive.
",249,data/crawl/make/patch_107.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=56653d852446e74a4d998c7d91e6591e28c240f9,30 Sep 2009,"Fix Savannah bugs #15110, #25493, #12686, and #17740.
",154,data/crawl/make/patch_108.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=0afbbf8595b6035a5a930399d20320d2e2852d72,24 Sep 2009,"- Rework secondary expansion so we only defer it if there's a
 possibility   it might be needed: for most situations we parse prereqs
 immediately as   we used to.  Reduces memory usage. - Fixes Savannah bug
 #18622.
",1838,data/crawl/make/patch_109.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=8f30b68871bde8687c7fcff8bac66e2b5765129e,16 Sep 2009,"- Add xcalloc() and call it - Fix memory errors found by valgrind -
 Remove multi_glob() and empower parse_file_seq() to do its job:   the goal
 here is to remove the confusing reverse/re-reverse we do on   the file lists:
 needed for future fixes. - Add a prefix arg to parse_file_seq() - Make
 concat() variadic so it can take arbitrary #'s of strings
",860,data/crawl/make/patch_110.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=958ea92eb8cf7eeb5af6752805d94b5ae3db99f9,12 Sep 2009,"- Fix Savannah bug #21824: don't loop through NULL cmds pointer - Fix
 Savannah bugs #24509, 18963: doc enhancements
",32,data/crawl/make/patch_111.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=c8840352acf40443a70ea3748130cee055154492,10 Jun 2009,"- Fix Savannah bug #19108 - Fix Savannah bug #17752 - Test suite:   *
 When tests fail keep a ""run"" file containing the command invoked.   * Support
 for the Valgrind ""memcheck"" and ""massif"" tools.
",305,data/crawl/make/patch_112.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=d4ee0012925815e069dd9996241703a7e9bd0338,9 Jun 2009,"- Fix Savannah bug #18124 - Fix Savannah bug #17521 - Fix Savannah
 bug #16401 - Fix Savannah bug #16469 - Fix Savannah bug #16473
",231,data/crawl/make/patch_113.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=0b30c8d9cef18f55e2425e32ffc1552af650a1be,7 Jun 2009,"- Add a new test suite for LIBPATTERNS - Fix Savannah bug #21198 -
 Fix Savannah bug #21823 - Fix Savannah bug #22010
",218,data/crawl/make/patch_114.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=81f3e4babd128f6740d05b371122762924522fb6,4 Jun 2009,"- Modify access of config and gnulib Savannah modules to use GIT -
 Fix Savannah bug #24655. - Fix Savannah bug #24588. - Fix Savannah bug
 #24277. - Fix Savannah bug #25697. - Fix Savannah bug #25694. - Fix Savannah
 bug #25460. - Fix Savannah bug #26207. - Fix Savannah bug #25712. - Fix
 Savannah bug #26593. - Fix various doc issues.
",936,data/crawl/make/patch_115.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=5b4d419476e9fbda8ea26017f6ec15956d103ed9,26 May 2009,"Add 'private' variable modifier, feature submitted by Ramon Garcia.

Rework the parser for variables to allow multiple modifiers and also
allow for variables and targets with modifier names, like ""export"" and
""private"".",1094,data/crawl/make/patch_116.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=14f3f501bc1abc821d859e964f71e69b8ed7eaa2,24 May 2009,"Found this change in an old CVS workspace: rewrite savestring() to
 the more standard xstrndup().
",47,data/crawl/make/patch_117.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=8025f93312d53e0edc77677fe3c99e6e3b965991,5 Nov 2007,"For mod times farther in the future, print the value in fixed-point
 rather than exponential notation (patch from Bruno Haible).
",16,data/crawl/make/patch_118.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=43d81ff8669c3705ca3c61270af4a5c7218c2fe6,4 Nov 2007,"New special variable: .RECIPEPREFIX Allows the user to reset the
 prefix character for introducing recipe lines from the default (tab) to any
 other single character, and back again. Also, reworked the manual to
 consistently use the word ""recipe"" to describe the set of commands we use to
 update a target, instead of the various phrases used in the past: ""commands"",
 ""command lines"", ""command scripts"", etc.
",2338,data/crawl/make/patch_119.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=c1f71b0336fbeb105363a389dec27902ff9f280e,24 Oct 2007,"Convert to Unix line-endings.
",950,data/crawl/make/patch_120.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=891ebd4d9766c1fb0bd11bd0fe8ef3ca871d4bc0,4 Jul 2007,"* Update to GPLv3 * Update copyright to 2007 * Fix download URL for
 translation files (thanks to Thiemo Seufer)
",3301,data/crawl/make/patch_121.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=6ccf33cdbdfda2aea5d51e4d4991881c74d853d1,20 Mar 2007,"This is a major update, which switches virtually every
 allocated-but-not-freed string into the strcache.  As a side-effect, many
 more structure members and function arguments can/should be declared const.

As mentioned in the changelog, unfortunately measurement shows that this
change does not yet reduce memory.  The problem is with secondary expansion:
because of this we store all the prerequisites in the string cache twice.
First we store the prerequisite string after initial expansion but before
secondary expansion, then we store each individual file after secondary
expansion and expand_deps().  I plan to change expand_deps() to be callable
in either context (eval or snap_deps) then have non-second-expansion
targets call expand_deps() during eval, so that we only need to store that
dependency list once.",2511,data/crawl/make/patch_122.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=e4da30858037b431880263676e8f90b1f8412a38,18 Nov 2006,"Fix from Eli for incorrect value of $(MAKE) on Cygwin.

A few changes from char* to void* where appropriate, and removing of
unnecessary casts.

Much more work on const-ifying the codebase.  This round involves some code
changes to make it correct.  NOTE!!  There will almost certainly be problems
on the non-POSIX ports that will need to be addressed after the const changes
are finished: they will need to be const-ified properly and there may need to
be some changes to allocate memory, etc. as well.

The next (last?) big push for this, still to come, is const-ifying the
filenames in struct file, struct dep, etc.  This will allow us to store file
names in the string cache and finally resolve Savannah bug #15182 (make uses
too much memory), among other advantages.",1221,data/crawl/make/patch_123.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=c25294ad3ba1252a0d77bf63a27758a0eee4259e,9 Apr 2006,"Another round of cleanups: - Add more warnings. - Rename variables
 that mask out-scope vars with the same name. - Remove all casts of return
 values from xmalloc, xrealloc, and alloca. - Remove casts of the first
 argument to xrealloc. - Convert all bcopy/bzero/bcmp invocations to use
 memcp/memmove/memset/memcmp.
",1178,data/crawl/make/patch_124.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=f222b19158a91b121af29a6a8eb5d74aa591078a,7 Apr 2006,"Code cleanup:  Remove all references to PARAMS() & ansi2knr.
",622,data/crawl/make/patch_125.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=a8f101d0bc354896e410e218db12b449b0447de7,1 Apr 2006,"Release GNU make 3.81. Update NEWS docs. Enhance the manual to use
 automake version.texi, and use the canonical FSF copyright features and
 statement. Some $(realpath ...) tests won't work on Windows; leave them out
 The jobserver filedescriptor test might fail if some FDs are reserved, so for
 now comment out that check.
",296,data/crawl/make/patch_126.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=24aac7f8f6c72d60ce7c9f80868cbf21fb458072,20 Mar 2006,"Add some alloca(0) calls for systems without ""normal"" alloca support.
 Fix a file descriptor leak with make re-exec while using the jobserver.
 Update some release information.
",233,data/crawl/make/patch_127.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=50eb3cf5e5a8a68b68e966a6607f668f2c36191e,15 Mar 2006,"Fix Savannah bug #15913.
",46,data/crawl/make/patch_128.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=afc4906acaeb7191e4ec085d7be4ca5b036b821d,8 Mar 2006,"Some test updates for Windows. Handle SHELL set on the command line
 properly for windows.
",76,data/crawl/make/patch_129.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=6e0527913c6724fa92e2135de991e27df54c4289,20 Feb 2006,"- Memory cleanups, found with valgrind. - Fix handling of special
 targets like .SUFFIX for VMS insensitive targets. - Don't make temporary
 batch files for -n.  Make sure batch files are created   in text mode.
",118,data/crawl/make/patch_130.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=0806a403d65ef6a7f16e2c17aa8286100ebad5d7,15 Feb 2006,"Fix Savannah bug #106: keep separate track of which variable we are
 expanding, and use that info when generating error messages instead of the
 file info, where appropriate.
",316,data/crawl/make/patch_131.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=86af3872a910e314d20ef911fad1819ad90c1291,14 Feb 2006,"Some memory leak cleanups (found with valgrind).
",131,data/crawl/make/patch_132.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=586daef9bcbefc234734ea3fc49da4db2083e723,11 Feb 2006,"Update copyright and license notices on all files. Added new file
 strcache.c to various non-UNIX makefiles and build scripts.
",1926,data/crawl/make/patch_133.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=5a7a42cfce638f52f702b4d317c45c7186b8c0b4,10 Feb 2006,"- New code capability: a read-only string cache.  Start of solution
 for   Savannah bug #15182, but not much uses it yet.  Coming shortly. - Added
 short-circuiting $(and ..) and $(or ...) functions.
",597,data/crawl/make/patch_134.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=ce9c63b32b9e31b3902de2987c81732540b89a1e,6 Feb 2006,"Updates to Windows stuff from Markus Mauhart.
",112,data/crawl/make/patch_135.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=a4e3523fe408158c15026a884d1515c34de27de6,6 Feb 2006,"Fix Savannah bugs # 15341, 15534, and 15533. Rewrite large chunks of
 the ""Commands"" section of the manual to better describe then
 backslash-newline handling, the SHELL variable, etc.
",708,data/crawl/make/patch_136.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=4cd35390242bc3e7720dd9831e4bd03e55c636e2,1 Feb 2006,"Various updates, mainly to the Windows port, from Eli Zaretskii and
 Markus Maurhart.
",257,data/crawl/make/patch_137.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=64e16d6c00a59fcff9681e032ac8dbec46d3e960,4 Jan 2006,"Various changes getting ready for the release of 3.81.

- Updates to make.texi and make.1 and other documentation
- Some VMS patches
- Fix minor bugs reported on the mailing list and from Debian.",552,data/crawl/make/patch_138.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=1fd3f9d79cdf3f03450129020d3310b726003ed3,17 Nov 2005,"Implemented the flavor function which returns the flavor of a
 variable ('simple', 'recursive', or 'undefined').
",127,data/crawl/make/patch_139.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=11095a90f120545c915c92b8ebf48f04723d1837,24 Oct 2005,"Make second expansion optional (partial implementation).

I decided this feature was too impacting to make the permanent default
behavior.  This set of changes makes the default behavior of make the
old behavior (no second expansion).  If you want second expansion, you
must define the .SECONDEXPANSION: special target before the first target
that needs it.

This set of changes ONLY fixes explicit and static pattern rules to work
like this.  Implicit rules still have second expansion enabled all the
time: I'll work on that next.

Note that there is still a backward-incompatibility: now to get the old
SysV behavior using $$@ etc. in the prerequisites list you need to set
.SECONDEXPANSION: as well.",789,data/crawl/make/patch_140.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=b237dff7753f444c4e0e8ea6bb1929243e45b310,8 Aug 2005,"- Fixed a bug reported by Michael Matz regarding handling of parallel
   jobs after a failed job. - Enhancements to WINDOWS32 code from Eli
 Zaretskii. - Add Microsoft Project files from J. Grant.
",689,data/crawl/make/patch_141.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=1e9dc3ce45ac44ea51292ca964b52ce47fee3ad3,12 Jul 2005,"Various minor updates and code cleanups.
",733,data/crawl/make/patch_142.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=7dfa2461c32020f56a55239830b280752b1748a1,27 Jun 2005,"Cleaned up some problems found with the tests running on a powerful
 Solaris system with an EMC NFS storage solution.  Still get some odd errors
 here unfortunately related to sub-second timestamps that I just can't figure
 out.  It all works if we run the tests in /tmp instead though :-/.
",92,data/crawl/make/patch_143.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=da1b137e389365ddfb9d16b3d6761cf1a3986e0b,27 Jun 2005,"Fix strerror() handling for systems which set ANSI_STRING. Don't
 print errors if ""include"" is specified with no arguments. New test suite for
 the $(shell ...) function.
",81,data/crawl/make/patch_144.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=978819e1d6e9354b5b20d15c875bef98579873ae,25 Jun 2005,"Add a new variable: MAKE_RESTARTS, to count how many times make has
 re-exec'd. When rebuilding makefiles, unset -B if MAKE_RESTARTS is >0.
",270,data/crawl/make/patch_145.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=467115baae38eba41b3800b4e0e84afb7f3ec99b,12 Jun 2005,"Fix Savannah bug # 1328: if stdout is redirected to a full
 filesystem, we check for this and exit with an error. The closeout.c version
 from gnulib pulls in too much other stuff, and gnulib requires an ANSI C 89
 compliant compiler, while GNU make (so far) still wants to work on K&R.
",90,data/crawl/make/patch_146.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=e50e0fdf8856fada821393af3dbd268db09c3b47,13 May 2005,"Implement new ""if... else if... endif"" semantics.
",355,data/crawl/make/patch_147.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=e4c14a675ca6df1f31aac5d4571be695d76a7fd0,8 May 2005,"Document the secondary expansion method.  Also, some other
 documentation cleanups.

If we find a make error (invalid makefile syntax or something like that)
write back any tokens we have before we exit.

If we have waiting jobs (using -j + -l) set an alarm before we sleep on
the read() system call, so we can wake up to check the load and start
waiting jobs, if there are long-running jobs we would otherwise be
waiting for.  Suggested by Grant Taylor.",384,data/crawl/make/patch_148.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=9d5b5bd2f57cad88b2ea689bdce4f3d8662e73a4,3 May 2005,"Fix problems with losing tokens in the jobserver, reported by Grant
 Taylor.  There are two forms of this: first, it was possible to lose tokens
 when using -j and -l at the same time, because waiting jobs were not checked
 when determining whether any jobs were outstanding.  Second, if you had an
 exported recursive variable that contained a $(shell ...) function there is a
 possibility to lose tokens, since a token was taken but the child list was
 not updated until after the shell function was complete.

To resolve this I introduced a new variable that counted the number of
tokens we have obtained, rather than checking whether there were any
children on the list.  I also added some sanity checks to make sure we
weren't writing back too many or not enough tokens.  And, the master
make will drain the token pipe before exiting and compare the count of
tokens at the end to what was written there at the beginning.

Also:
  * Ensure a bug in the environment (missing ""="") doesn't cause make to core.
  * Rename the .DEFAULT_TARGET variable to .DEFAULT_GOAL, to match the
    terminology in the documentation and other variables like MAKECMDGOALS.
  * Add documentation of the .DEFAULT_GOAL special variable.

Still need to document the secondary expansion stuff...",1845,data/crawl/make/patch_149.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=3daf8df6ee835b9edcc068af33ae97910bb8d934,8 Apr 2005,"Fix some Savannah bugs. Updates to docs (still need more work here)
 and NEWS file. New language.
",217,data/crawl/make/patch_150.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=28078b517a3151f18cf427be87600803251d732b,4 Mar 2005,"- Missing docs for $| - Update NEWS and AUTHORS files. - Fix support
 request #103195. - Apply patch #3679 - Fix handling of sys_siglist in
 autoconf/etc.
",95,data/crawl/make/patch_151.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=cb2f20026908d5c6e48e2cd3e3e65b5f67498d02,3 Mar 2005,"Fixed stem termination and stem triple-expansion bugs.
",136,data/crawl/make/patch_152.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=a2232470c27151ba0c1c37f3eba1e35396d7eabf,28 Feb 2005,"- Fix bug #7144 (infinite loop sometimes with -q and double-colon
 rules) - Resolve support request #103195 (rationalize wordlist fn arguments)
",103,data/crawl/make/patch_153.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=d2516343bc5c105543b22eed3b073a8a4e14a659,28 Feb 2005,"* New feature: -L option * New function: $(info ...) * Disallow
 $(eval ...) to create prereq relationships inside command scripts   (caused
 core dumps) * Try to allow more tests to succeed in Windows/DOS by sanitizing
 CRLF and \ * Various bug fixes and code cleanups (see the ChangeLog entry)
",554,data/crawl/make/patch_154.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=93bd1bd93c1033352e5059ed721a0cc769449639,27 Feb 2005,"Implementation of the .DEFAULT_TARGET special variable.
",297,data/crawl/make/patch_155.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=49ca261bd5a40d933719ab6b2b1fd183a81bf35b,30 Nov 2004,"Implemented `realpath' and `abspath' built-in functions.
",374,data/crawl/make/patch_156.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=547abfa13e2037c0461e3965911f5322737f2bda,21 Oct 2004,"New $(lastword ) built-in function: implementation, documentation and
 tests.
",129,data/crawl/make/patch_157.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=71fd6bfa1ce41da2dcc9ae0d28f037129d9c481a,6 Oct 2004,"Apply patch from Alessandro Vesely for WINDOWS32-specific bug # 9748.
",114,data/crawl/make/patch_158.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=29d78ddb2842d75956fb9b2f50fa7032f6a28416,22 Sep 2004,"Update the test template.  A few fixes in run_make_test(). Rename
 implicit_prereq_eval to patternrules, to be the start of a suite of tests of
 pattern rules.
",188,data/crawl/make/patch_159.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=6e51d9c90a92933e6cf84ae494076b6b1cd17c3b,21 Sep 2004,"Some code cleanups and efficiency enhancements.  As far as I can tell
 none of these have impacts that are visible to the user (although in some
 cases that appears to be nothing more than dumb luck :-/).
",96,data/crawl/make/patch_160.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=704c60cec021d75164c8a7c34bcd667e45f184e3,21 Sep 2004,"Remove sindex() and replace with strstr(). Windows: allow users to
 set SHELL to cmd.exe and have it behave as if no UNIX shell were found.
",110,data/crawl/make/patch_161.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=0799ce730d2404d1cd1d03ce2f4ac07cc079c72e,21 Sep 2004,"Fix some bugs in variable pattern substitution (e.g. $(VAR:A=B)),
 reported by Markus Mauhart <qwe123@chello.at>.  One was a simple typo; to fix
 the other we call patsubst_expand() for all instances of variable
 substitution, even when there is no '%'.  We used to call subst_expand() with
 a special flag set in the latter case, but it didn't work properly in all
 situations.  Easier to just use patsubst_expand() since that's what it is.
",250,data/crawl/make/patch_162.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=08c8105c5468ff743d2f2ff2fdf3b77a6313b53e,16 May 2004,"Various enhancements   - OS/2 Patches   - OpenVMS updates   -
 Sanitize the handling of -include/sinclude with and without -k   - Fix the
 setting of $< for order-only rules.
",689,data/crawl/make/patch_163.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=e334942e573ea8a4416eca0afafcaf45c3bba06f,22 Mar 2004,"Numerous updates and bug fixes. A number of W32 cleanups from
 J.Grant. A number of OS/2 cleanups from Andreas Buening. Various random bug
 fixes.
",472,data/crawl/make/patch_164.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=be8c3dbc974c35fac33c8392b89482c10e4f8650,23 Feb 2004,"Numerous fixes: patches for OS/2; core for -f ''; makefile updates.
",272,data/crawl/make/patch_165.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=fafeb870272fd3b3623d8eb8241c915af39f5855,21 Feb 2004,"VMS fix.
",36,data/crawl/make/patch_166.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=76f034acaadf081fd589cc5409bb4c2c138570e0,3 Nov 2003,"Added MINGW32 changes.

This commits a number of changes from Earnie Boyd that allows GNU make
to build for MINGW32 systems.  Only missing from this commit are the
changes to configure.in etc.; I'm waiting for Earnie to sign papers for
those new files.

Also not here is any README.mingw32 etc. which would explain how to use
this port.",169,data/crawl/make/patch_167.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=74216b00a461e6002640cf98c66f5c137e84470b,22 Oct 2003,"Build fixes due to changes in the FSF web site. Add new language
 support. Minor configure, etc. cleanups.
",93,data/crawl/make/patch_168.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=1a5beef51f5c32081116e502c1c90a3e32813020,2 May 2003,"- Fix bug #1405: allow multiple pattern-specific variables to match a
 target. - Fix some uncleanliness about the implementation of
 patterns-specific vars. - Some enhancements to the OS/2 port.
",756,data/crawl/make/patch_169.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=acb2e6496630080a172d8938f0e0a459ee2929e2,25 Mar 2003,"Fix bug #2892. More OS/2 updates from Andreas Buening. Upgrade build
 system to autoconf 2.57 and automake 1.7.3.
",48,data/crawl/make/patch_170.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=955899ef770fc289febe3f186e4533e09baa7076,25 Mar 2003,"Commit fix for bug #1418. Upgrade to require autoconf 2.56. Fix a
 pathological performance hit substituting in large values with lots of words.
",200,data/crawl/make/patch_171.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=4068c5e4a3eb0f47ec3cb4ee4fad5dd2edb9de6f,24 Mar 2003,"Add support for OS/2, contributed by Andreas Buening
 <andreas.buening@nexgo.de> Also a small patch from Hartmut Becker
 <Hartmut.Becker@compaq.com> for VMS.
",813,data/crawl/make/patch_172.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=b7c728046e3f32cd93b04fa4a19a69cf6135e6e4,30 Jan 2003,"Enhancement (bug #2407)  Make error messages more clear.
",128,data/crawl/make/patch_173.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=6374309c6d4d17ab1e4109133ab8aad55f77d51c,14 Oct 2002,"Convert the source code to use ANSI C style function definitions and
 enable the automake ansi2knr capability.

Right now this doesn't quite build using a K&R compiler because of a
problem with the loadavg test program, but the rest of the code works.  I'm
asking the automake list about this problem.",1383,data/crawl/make/patch_174.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=2de1b621128ed0a4845cbfd71cf7145c508579a3,1 Oct 2002,"Add VMS updates from Martin Zinser.
",70,data/crawl/make/patch_175.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=d2429d7508169501d2dfeefca5608005142fe236,3 Sep 2002,"Update some NEWS and README nits, and add new gettext macros to
 config's Makefile.am.
",75,data/crawl/make/patch_176.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=ee3a4f9dd600b4a80a9957e2c3dd90c99d73cf0e,8 Aug 2002,"Change the version. Update to require new gettext. Change hash.c to
 by K&R. Redo some strings to make i18n simpler.
",396,data/crawl/make/patch_177.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=21cf8c64441103bf875a56b39f39397ecd51424e,11 Jul 2002,"Install Greg McGary's patches to port the id-utils hashing functions
 to GNU make.  Also he provides some other performance fixups after doing some
 profiling of make on large makefiles.

Modify the test suite to allow the use of Valgrind to find memory problems.",2871,data/crawl/make/patch_178.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=4d72c4c11e3aff65e9bb36e5fcf75f088b140049,10 Jul 2002,"Implement SysV-style $$@ support.  I looked at E.Parmelan's patch but
 decided to implement this a different way, and didn't use it.
",273,data/crawl/make/patch_179.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=6c9a393f954805d49ab6c66957b46199ddd6e78e,9 Jul 2002,"Documentation and tests for order-only prerequisites. Add a new test
 suite for automatic variables.
",213,data/crawl/make/patch_180.diff
http://git.savannah.gnu.org/cgit/make.git/commit/?id=724925be2b9a48f7911ee6baa315b872bd86995c,8 Jul 2002,"Various cleanups reported by people using the alpha release.
 Incorporate ""order-only"" prerequisites patch.  Wrote a test for it. The test
 shows what might be a bug in the code; I need to look at it more closely
 (anyway it doesn't behave as I expected).  Also I haven't done the docs yet.
",743,data/crawl/make/patch_181.diff
