url,date,title,changes,file_name,reason_for_consistence,is_trivial,old_hunk_file,new_hunk_file,old_loc,new_loc,old_log,new_log,edit_types,edit_words,edit_feature,cluster,wait_time,cluster_size
https://github.com/collectd/collectd/commit/7a0995fb1e8355ef8e89f32d1d50f6382a6c66e8,16 Apr 2011,pf plugin: copy print_rule from /usr/src/sbin/pfctl to pfutils,1013,data/crawl/collectd/hunk_198.cpp,,,data/crawl/collectd/old_hunk_198.cpp,data/crawl/collectd/new_hunk_198.cpp,-1,651,,"printf(""%s"", pooladdr->ifname);","[""addLog""]","[[], [""printf"", ""%s"", ""pooladdr"", ""ifname""]]",[3250460036917863830],800,0.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,855,,"printf("" %s"", t);","[""addLog""]","[[], [""printf"", ""%s"", ""t""]]",[7242145598165649898],799,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,845,,"printf(""%c"", tcpflags[i]);","[""addLog""]","[[], [""printf"", ""%c"", ""tcpflags[i]""]]",[2212560642550899577],798,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,808,,"printf("" port"");","[""addLog""]","[[], [""printf"", ""port""]]",[11379973328728410548],797,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,786,,"printf("" to "");","[""addLog""]","[[], [""printf"", ""to""]]",[7252257644068696392],796,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,783,,"printf("" os \""%s\"""", pfctl_lookup_fingerprint(osfp, buf,
			    sizeof(buf)));","[""addLog""]","[[], [""printf"", ""os"", ""\\"", ""%s\\"", ""pfctl_lookup_fingerprint"", ""osfp"", ""buf"", ""sizeof"", ""buf""]]",[5500147762427001088],795,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,774,,"printf("" from "");","[""addLog""]","[[], [""printf"", ""from""]]",[6727851171353778747],794,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,772,,"printf("" all"");","[""addLog""]","[[], [""printf"", ""all""]]",[8690489284066660633],793,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,736,,"printf(""/%d"", bits);","[""addLog""]","[[], [""printf"", ""/%d"", ""bits""]]",[10971988856684572722],792,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,722,,"printf(""route \""%s\"""", addr->v.rtlabelname);","[""addLog""]","[[], [""printf"", ""route"", ""\\"", ""%s\\"", ""addr"", ""v"", ""rtlabelname""]]",[-9673634733515718261],791,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,719,,"printf(""urpf-failed"");","[""addLog""]","[[], [""printf"", ""urpf"", ""failed""]]",[4889232453716628751],790,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,716,,"printf(""no-route"");","[""addLog""]","[[], [""printf"", ""no"", ""route""]]",[6370918528492110760],789,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,704,,"printf(""any"");","[""addLog""]","[[], [""printf"", ""any""]]",[8690489284064660660],788,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,686,,"printf(""<%s>"", addr->v.tblname);","[""addLog""]","[[], [""printf"", ""%s"", ""addr"", ""v"", ""tblname""]]",[11138089653288908981],787,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,683,,"printf(""<%s:%d>"", addr->v.tblname,
				    addr->p.tblcnt);","[""addLog""]","[[], [""printf"", ""%s"", ""%d"", ""addr"", ""v"", ""tblname"", ""addr"", ""p"", ""tblcnt""]]",[10067429523792067753],786,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,681,,"printf(""<%s:*>"", addr->v.tblname);","[""addLog""]","[[], [""printf"", ""%s"", ""*"", ""addr"", ""v"", ""tblname""]]",[11138089658664925152],785,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,674,,"printf("":%d"", addr->p.dyncnt);","[""addLog""]","[[], [""printf"", ""%d"", ""addr"", ""p"", ""dyncnt""]]",[7412012780973744286],784,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,672,,"printf("":*"");","[""addLog""]","[[], [""printf"", ""*""]]",[7237409560240578626],783,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,669,,"printf("":0"");","[""addLog""]","[[], [""printf"", ""0""]]",[7237409561008580936],782,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,667,,"printf("":peer"");","[""addLog""]","[[], [""printf"", ""peer""]]",[11379963328741410799],781,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,665,,"printf("":broadcast"");","[""addLog""]","[[], [""printf"", ""broadcast""]]",[2594591724333411431],780,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,663,,"printf("":network"");","[""addLog""]","[[], [""printf"", ""network""]]",[-159075666890325060],779,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,661,,"printf(""(%s"", addr->v.ifname);","[""addLog""]","[[], [""printf"", ""%s"", ""addr"", ""v"", ""ifname""]]",[2890755936933273931],778,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,653,,"printf("" static-port"");","[""addLog""]","[[], [""printf"", ""static"", ""port""]]",[5658596519278830664],777,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,651,,"printf("" sticky-address"");","[""addLog""]","[[], [""printf"", ""sticky"", ""address""]]",[757876703365771645],776,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,647,,"printf("" round-robin"");","[""addLog""]","[[], [""printf"", ""round"", ""robin""]]",[5476246332822404881],775,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,642,,"printf("" source-hash 0x%08x%08x%08x%08x"",
		    pool->key.key32[0], pool->key.key32[1],
		    pool->key.key32[2], pool->key.key32[3]);","[""addLog""]","[[], [""printf"", ""source"", ""hash"", ""0x%08x%08x%08x%08x"", ""pool"", ""key"", ""key32[0]"", ""pool"", ""key"", ""key32[1]"", ""pool"", ""key"", ""key32[2]"", ""pool"", ""key"", ""key32[3]""]]",[99398516677331504304],774,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,639,,"printf("" random"");","[""addLog""]","[[], [""printf"", ""random""]]",[3145522978430076194],773,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,636,,"printf("" bitmask"");","[""addLog""]","[[], [""printf"", ""bitmask""]]",[15416948916834894345],772,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,626,,"printf("":%u"", p2);","[""addLog""]","[[], [""printf"", ""%u"", ""p2""]]",[7256481669445734607],771,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,619,,"printf("" port %u:%u"", p1, p2);","[""addLog""]","[[], [""printf"", ""port"", ""%u"", ""%u"", ""p1"", ""p2""]]",[11418117557890754855],770,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,594,,"printf("" dup-to"");","[""addLog""]","[[], [""printf"", ""dup"", ""to""]]",[5327170835885221504],769,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,592,,"printf("" reply-to"");","[""addLog""]","[[], [""printf"", ""reply"", ""to""]]",[371661533190117889],768,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,590,,"printf("" route-to"");","[""addLog""]","[[], [""printf"", ""route"", ""to""]]",[6371686533106117682],767,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,573,,"printf("" port %u"", ntohs(r->divert.port));","[""addLog""]","[[], [""printf"", ""port"", ""%u"", ""ntohs"", ""r"", ""divert"", ""port""]]",[5697063142289968905],766,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,567,,"printf("" divert-to "");","[""addLog""]","[[], [""printf"", ""divert"", ""to""]]",[3324781023721909506],765,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,562,,"printf("" divert-reply"");","[""addLog""]","[[], [""printf"", ""divert"", ""reply""]]",[-3570663176360802934],764,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,559,,"printf("" rtable %u"", r->rtableid);","[""addLog""]","[[], [""printf"", ""rtable"", ""%u"", ""r"", ""rtableid""]]",[-3430045270165863953],763,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,556,,"printf("" tagged %s"", r->match_tagname);","[""addLog""]","[[], [""printf"", ""tagged"", ""%s"", ""r"", ""match_tagname""]]",[3507246297539807416],762,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,552,,"printf("" tag %s"", r->tagname);","[""addLog""]","[[], [""printf"", ""tag"", ""%s"", ""r"", ""tagname""]]",[3539429469589801201],761,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,550,,"printf("" queue %s"", r->qname);","[""addLog""]","[[], [""printf"", ""queue"", ""%s"", ""r"", ""qname""]]",[10887937826197599557],760,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,548,,"printf("" queue(%s, %s)"", r->qname, r->pqname);","[""addLog""]","[[], [""printf"", ""queue"", ""%s"", ""%s"", ""r"", ""qname"", ""r"", ""pqname""]]",[4000354707123495348],759,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,546,,"printf("" label \""%s\"""", r->label);","[""addLog""]","[[], [""printf"", ""label"", ""\\"", ""%s\\"", ""r"", ""label""]]",[-14021146053028532592],758,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,544,,"printf("" allow-opts"");","[""addLog""]","[[], [""printf"", ""allow"", ""opts""]]",[9934797783555056907],757,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,537,,"printf(""max-mss %d"", r->max_mss);","[""addLog""]","[[], [""printf"", ""max"", ""mss"", ""%d"", ""r"", ""max_mss""]]",[11828861311679460391],756,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,531,,"printf(""reassemble tcp"");","[""addLog""]","[[], [""printf"", ""reassemble"", ""tcp""]]",[11555867051850057570],755,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,525,,"printf(""set-tos 0x%2.2x"", r->set_tos);","[""addLog""]","[[], [""printf"", ""set"", ""tos"", ""0x%2"", ""2x"", ""r"", ""set_tos""]]",[6483563197245946827],754,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,519,,"printf(""min-ttl %d"", r->min_ttl);","[""addLog""]","[[], [""printf"", ""min"", ""ttl"", ""%d"", ""r"", ""min_ttl""]]",[6758767122295601603],753,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,513,,"printf(""random-id"");","[""addLog""]","[[], [""printf"", ""random"", ""id""]]",[3158963059175197375],752,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,507,,"printf(""no-df"");","[""addLog""]","[[], [""printf"", ""no"", ""df""]]",[7264289716354804998],751,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,501,,"printf("" fragment"");","[""addLog""]","[[], [""printf"", ""fragment""]]",[-453875422335532193],750,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,493,,"printf(""%s %u"", pf_timeouts[j].name == NULL ?
				    ""inv.timeout"" : pf_timeouts[j].name,
				    r->timeout[i]);","[""addLog""]","[[], [""printf"", ""%s"", ""%u"", ""pf_timeouts[j]"", ""name"", ""NULL"", ""inv"", ""timeout"", ""pf_timeouts[j]"", ""name"", ""r"", ""timeout[i]""]]",[-20589580412064047037],749,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,479,,"printf(""pflow"");","[""addLog""]","[[], [""printf"", ""pflow""]]",[7569148844912254292],748,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,473,,"printf(""sloppy"");","[""addLog""]","[[], [""printf"", ""sloppy""]]",[7312664018543397222],747,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,467,,"printf(""if-bound"");","[""addLog""]","[[], [""printf"", ""if"", ""bound""]]",[728081508294610371],746,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,460,,"printf("" flush"");","[""addLog""]","[[], [""printf"", ""flush""]]",[13290399627434950574],745,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,458,,"printf(""overload <%s>"", r->overload_tblname);","[""addLog""]","[[], [""printf"", ""overload"", ""%s"", ""r"", ""overload_tblname""]]",[3548967021324130882],744,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,452,,"printf(""max-src-nodes %u"", r->max_src_nodes);","[""addLog""]","[[], [""printf"", ""max"", ""src"", ""nodes"", ""%u"", ""r"", ""max_src_nodes""]]",[27104560562674562568],743,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,444,,"printf(""max-src-conn-rate %u/%u"",
			    r->max_src_conn_rate.limit,
			    r->max_src_conn_rate.seconds);","[""addLog""]","[[], [""printf"", ""max"", ""src"", ""conn"", ""rate"", ""%u/%u"", ""r"", ""max_src_conn_rate"", ""limit"", ""r"", ""max_src_conn_rate"", ""seconds""]]",[4535366429256538457],742,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,438,,"printf(""max-src-conn %u"", r->max_src_conn);","[""addLog""]","[[], [""printf"", ""max"", ""src"", ""conn"", ""%u"", ""r"", ""max_src_conn""]]",[15163422948546839568],741,720.0,2
https://github.com/collectd/collectd/commit/6ea5e41d656b162d8614cc1af3efd50ed5424950,17 Apr 2011,pf plugin: also support OpenBSD 4.9/Current,1038,data/crawl/collectd/hunk_197.cpp,,,data/crawl/collectd/old_hunk_197.cpp,data/crawl/collectd/new_hunk_197.cpp,-1,432,,"printf(""max-src-states %u"", r->max_src_states);","[""addLog""]","[[], [""printf"", ""max"", ""src"", ""states"", ""%u"", ""r"", ""max_src_states""]]",[1512087061394281604],740,720.0,2
